Company_Name,DIVISION,Item_Code,Item_Name,Packing,Expiry,BatchNo,SaleRate,MRP,SaleScm1,SaleScm2,BATCHQTY,GSTPER,Item_Date,Date,Time
SEBAMED,00,106831,"BABY MASSAGE OIL(SEBAMED)",150ML,02/24,10001002,311.44,441,0,0,20,18.00,24-Jan-2020,11-Aug-2021,11:30:03
SEBAMED,00,106832,"BABY POWDER 200GM(SEBAMED)",200GM,01/24,00070053,470.34,666,0,0,11,18.00,24-Jan-2020,11-Aug-2021,11:30:03
SEBAMED,00,106833,"BABY PROTIVE FACIAL(SEBAMED)",50ML,10/22,90010015,600.99,851,0,0,31,18.00,24-Jan-2020,11-Aug-2021,11:30:03
SEBAMED,00,106834,"BABY SUN LOTION SPF(SEBAMED)",200ML,11/22,95328002,944.21,1337,0,0,21,18.00,24-Jan-2020,11-Aug-2021,11:30:03
SEBAMED,00,106835,"BABY WASH EX SOFT 200ML(SEBAMED)",200ML,09/23,00010049,322.03,456,0,0,36,18.00,24-Jan-2020,11-Aug-2021,11:30:03
SEBAMED,00,106836,"BABY WASH EX SOFT 400ML(SEBAMED)",400ML,02/24,10010009,585.45,829,0,0,35,18.00,24-Jan-2020,11-Aug-2021,11:30:03
SEBAMED,00,106837,"BABY WASH EX SOFT 50ML(SEBAMED)",50ML,09/23,00010049,113.7,161,0,0,16,18.00,24-Jan-2020,11-Aug-2021,11:30:03
SEBAMED,00,106838,"CHILDREN SHAMPOO (B)(SEBAMED)",500ML,01/24,02826051,654.66,927,0,0,33,18.00,24-Jan-2020,11-Aug-2021,11:30:03
SEBAMED,00,106839,"CHILDREN SHAMPOO (M)(SEBAMED)",150ML,01/24,10028003,301.55,427,0,0,42,18.00,24-Jan-2020,11-Aug-2021,11:30:03
TTK,TT1,58469,"PUFER TAB",10`S,08/22,60TPF006,101.01,149,10,1,20,18.00,25-Jan-2020,11-Aug-2021,11:30:03
BLISSON,00,219745,"STIFFGON -RS",14`S,09/22,210401,270.51,399,0,0,174,18.00,25-Jan-2020,11-Aug-2021,11:30:03
BLISSON,00,219746,"DSENTIAL 60K",4`S,02/21,G90244,73.57,103,0,0,0,12.00,25-Jan-2020,11-Aug-2021,11:30:03
BLISSON,00,21975,ECBDOL,10`S,09/22,EBL201001,79.29,111,0,0,46,12.00,25-Jan-2020,11-Aug-2021,11:30:03
SYNOKEM,00,696755,"FOLIK DHA CAP",10`S,11/22,RLD-L20005,111.4,152.9,5,1,5,12.00,25-Jan-2020,11-Aug-2021,11:30:03
SYNOKEM,00,696854,"THYMINE TAB",10`S,06/23,21S1GTA888,30.46,40.55,5,1,49,12.00,25-Jan-2020,11-Aug-2021,11:30:03
"APEX LAB",00,140755,"MUPIMESH OINT",5GM,12/20,MPM2003,85.71,120,10,1,0,12.00,25-Jan-2020,11-Aug-2021,11:30:03
"APEX LAB",00,140745,"CIDURIC TAB",10`S,04/23,CRTSK2103,78.5,109.9,0,0,17,12.00,25-Jan-2020,11-Aug-2021,11:30:03
"APEX LAB",00,140856,"LM FOLINZ TAB",10`S,06/21,LZTSK19002,85.71,120,0,0,0,12.00,25-Jan-2020,11-Aug-2021,11:30:03
ABBOTT,N4,874565,"WINBP-20 15TAB",15`S,01/23,HTG0021,144.25,201.95,0,0,20,12.00,25-Jan-2020,11-Aug-2021,11:30:03
ABBOTT,N26,874595,"FOLLIHAIR NEW 30 TAB",30`S,12/22,TLG0103,414.92,612,0,0,169,18.00,25-Jan-2020,11-Aug-2021,11:30:03
"FDC LIMI",F6,428596,"ZO-D EYE DROPS",10ML,07/22,081B109,18.07,25.3,0,0,46,12.00,25-Jan-2020,11-Aug-2021,11:30:03
MEDCART,00,012145,COFART-D,100ML,09/21,SDOT-017,53.57,75,10,1,0,12.00,25-Jan-2020,11-Aug-2021,11:30:03
CROSLAND,C14,1485689,"I-WIN 100MG CAP",10`S,11/22,RGX0199,110.71,155,0,0,15,12.00,25-Jan-2020,11-Aug-2021,11:30:03
BLISSON,00,219744,FEMBONEO,10`S,11/22,2113810,162.03,239,0,0,33,18.00,25-Jan-2020,11-Aug-2021,11:30:03
"THREE DO",00,026749,"RANACE 1000",10`S,03/23,LGK0402301,107.14,150,0,0,206,12.00,25-Jan-2020,11-Aug-2021,11:30:03
ABBOTT,PR,87910,"BRIGHT INTENSE CLEANSER",125ML,09/21,S106,1254.24,1850,0,0,0,18.00,25-Jan-2020,11-Aug-2021,11:30:03
ABBOTT,PR,87710,"CICALFATE LIP 10ML",10ML,06/22,F232,508.48,750,0,0,2,18.00,25-Jan-2020,11-Aug-2021,11:30:03
TORRENT,00,714585,"ZUCATOR M 500 TAB",10`S,05/22,05201070,91.5,128.1,0,0,58,12.00,25-Jan-2020,11-Aug-2021,11:30:03
"RAYON PH",00,797,"TRIYON TAB",10`S,06/21,GT3776E,132.14,185,10,1,0,12.00,25-Jan-2020,11-Aug-2021,11:30:03
"RAYON PH",00,798188,"RAYPAN- D TAB",10`S,12/22,GT8740L,60,84,10,1,9,12.00,25-Jan-2020,11-Aug-2021,11:30:03
"RAYON PH",00,798189,"RAYPAN- DSR TAB",10`S,07/22,GC1252E,67.86,95,10,1,15,12.00,25-Jan-2020,11-Aug-2021,11:30:03
"RAYON PH",00,798190,"RAYPAN TAB",10`S,01/23,GT8965H,50,75,10,1,31,12.00,25-Jan-2020,11-Aug-2021,11:30:03
"RAYON PH",00,798191,"COLLARON SACHET",12.5GM,10/22,669,64.4,95,10,1,37,18.00,25-Jan-2020,11-Aug-2021,11:30:03
"RAYON PH",00,798192,"RAYCLAV- 625 LB TAB",10`S,03/23,BT1087T,178.57,250,10,1,21,12.00,25-Jan-2020,11-Aug-2021,11:30:03
"RAYON PH",00,798193,"BETAGESIC PLUS TAB",10`S,10/21,GT4837G,40.71,57,20,3,20,12.00,25-Jan-2020,11-Aug-2021,11:30:03
"RAYON PH",00,798194,"BIOZIM 200 TAB",10`S,02/23,CT2689D,103.57,145,10,1,17,12.00,25-Jan-2020,11-Aug-2021,11:30:03
"RAYON PH",00,798195,"BIOZIM- O TAB",10`S,03/23,CT2754E,139.27,195,10,1,30,12.00,25-Jan-2020,11-Aug-2021,11:30:03
"RAYON PH",00,798196,"LEVORA- M TAB",10`S,04/23,GT0281D,84.29,118,10,1,31,12.00,25-Jan-2020,11-Aug-2021,11:30:03
"RAYON PH",00,798197,"RAMUDASE- DP",10`S,02/22,GT5618D,63.57,89,10,1,23,12.00,25-Jan-2020,11-Aug-2021,11:30:03
"RAYON PH",00,798198,"RAY- Q GOLD TAB",10`S,05/22,A-034520,352.54,520,10,1,24,18.00,25-Jan-2020,11-Aug-2021,11:30:03
"RAYON PH",00,798199,"RAY- Q LC TAB",10`S,06/20,MT-19035,352.54,520,20,3,0,18.00,25-Jan-2020,11-Aug-2021,11:30:03
"RAYON PH",00,798200,"RAYFER TAB",10`S,02/22,MT-2009012,74.57,110,10,1,31,18.00,25-Jan-2020,11-Aug-2021,11:30:03
"RAYON PH",00,798201,"RAYMINO SOFTGEL CAP",10`S,03/22,MFS-9308,155.93,230,10,1,12,18.00,25-Jan-2020,11-Aug-2021,11:30:03
"RAYON PH",00,798202,"TURMIRON CAP",10`S,04/22,RCC-19546,371.42,520,20,3,23,12.00,25-Jan-2020,11-Aug-2021,11:30:03
"RAYON PH",00,798203,"RAY- Q FORTE TAB",10`S,06/22,A-038520,644.06,950,10,1,28,18.00,25-Jan-2020,11-Aug-2021,11:30:03
"RAYON PH",00,798204,"MYCONASE CREAM",30GM,01/22,20010,225,315,10,1,6,12.00,25-Jan-2020,11-Aug-2021,11:30:03
"RAYON PH",00,798205,"ZENORM SACHET",1`S,08/22,A-043320,25.76,38,10,1,120,18.00,25-Jan-2020,11-Aug-2021,11:30:03
"RAYON PH",00,798206,"UPSAFE D3 TAB",4`S,02/22,T-2074,80,118,10,1,9,18.00,25-Jan-2020,11-Aug-2021,11:30:03
"RAYON PH",00,798207,"TRICHO SHINE TAB",10`S,11/21,A-008720,169.49,250,10,1,15,18.00,25-Jan-2020,11-Aug-2021,11:30:03
"RAYON PH",00,798208,"T- CAL FORTE TAB",10`S,07/22,MT-210235,155.93,230,10,1,31,18.00,25-Jan-2020,11-Aug-2021,11:30:03
"RAYON PH",00,798209,"T- CAL MAX TAB",10`S,09/22,MT-210404,142.37,210,10,1,41,18.00,25-Jan-2020,11-Aug-2021,11:30:03
"RAYON PH",00,798210,"RELIV SYP",200ML,10/23,AF-116520,78.57,110,10,1,17,12.00,25-Jan-2020,11-Aug-2021,11:30:03
"RAYON PH",00,798211,"SEFZA-6 TAB",10`S,10/22,GTB8078J,70,98,10,1,23,12.00,25-Jan-2020,11-Aug-2021,11:30:03
"RAYON PH",00,798212,"SOLOCOF- A SYP",100ML,08/22,RML-20176,63.57,89,10,1,30,12.00,25-Jan-2020,11-Aug-2021,11:30:03
ABBOTT,PR,87730,"PHYSIOLIFT SERUM",30ML,10/23,F126,1694.92,2500,0,0,12,18.00,25-Jan-2020,11-Aug-2021,11:30:03
ABBOTT,PR,87711,"CARE FOR SENSITIVE LIPS",4GM,10/23,F163,406.78,600,0,0,10,18.00,25-Jan-2020,11-Aug-2021,11:30:03
ABBOTT,PR,87712,".CREASTIM LOTION 2X30ML",2X30ML,06/21,F1030,3491.53,5150,0,0,0,18.00,25-Jan-2020,11-Aug-2021,11:30:03
ZUVENTUS,ZU,83072,"MAXSTINE TAB",10`S,02/22,ZPC2AT0004,76.43,107,10,1,113,12.00,27-Jan-2020,11-Aug-2021,11:30:03
RECKITT,RKPHARMA,77771,"MOOV CREAM #",50GM,01/23,JN436,117.24,169,0,0,0,12.00,27-Jan-2020,11-Aug-2021,11:30:03
"IPCA LAB",P11,05083,"TIKLEEN- 90 TAB",10`S,02/24,BRB03200A,150,210,0,0,20,12.00,27-Jan-2020,11-Aug-2021,11:30:03
"IPCA LAB",P2,05219,"PARI CR FORTE TAB",10`S,09/21,PJRAD33,139.28,195,0,0,0,12.00,27-Jan-2020,11-Aug-2021,11:30:03
"INTAS PH",I10,32690,"TGLIP-M 500MG TAB",20`S,03/23,N2101101,210,294,0,0,151,12.00,27-Jan-2020,11-Aug-2021,11:30:03
"UVB HEAL",00,004613,"ULTIMONT LC KID TAB",10`S,09/21,LTA-3022,57.14,80,10,1,0,12.00,27-Jan-2020,11-Aug-2021,11:30:03
"AKCENT H",00,678935,"LEANTOR  CAP",10`S,10/20,DT-0393,410,570,0,0,0,12.00,27-Jan-2020,11-Aug-2021,11:30:03
"INTAS PH",I13,322222,"LEVERA  RTU 1000(INFUSION)",100ML,11/21,LY35130,128.21,179.5,4,1,56,12.00,27-Jan-2020,11-Aug-2021,11:30:03
"INTAS PH",I13,322221,"LEVERA RTU 1500(INFUSION)",100ML,11/21,LY35133,177.86,249,4,1,17,12.00,27-Jan-2020,11-Aug-2021,11:30:03
"INTAS PH",I13,322223,"LEVERA RTU 500(INFUSION)",100ML,10/21,LY35127,78.93,110.5,4,1,139,12.00,27-Jan-2020,11-Aug-2021,11:30:03
"BLAZE RE",00,795877,"SCAZE LOTION",100ML,10/22,AH-632,85,119,0,0,23,12.00,28-Jan-2020,11-Aug-2021,11:30:03
"TASMED I",TS3,290053,"MIBETA SR 40 TAB",15`S,04/23,TMT-1621,33.75,47.25,0,0,36,12.00,28-Jan-2020,11-Aug-2021,11:30:03
ALEMBIC,A1,11802,"GLIMSER FORTE 1 TAB",15`S,03/22,2008000634,95.78,134.1,0,0,10,12.00,28-Jan-2020,11-Aug-2021,11:30:03
ERIS,ER8,65062,"BAGA NT 100 TAB",15`S,12/22,21S2GTA089,96.43,135,0,0,0,12.00,28-Jan-2020,11-Aug-2021,11:30:03
"CIPLA LT",R30,66100,"ORS PROLYTE LIQ (APPLE)",200ML,10/22,CPA210515,22.4,29.4,5,2,124,5.00,28-Jan-2020,11-Aug-2021,11:30:03
"CIPLA LT",R30,66231,"ORS PROLYTE LIQ ( LEMON)",200ML,07/22,CPL210208,22.4,29.4,5,3,0,5.00,28-Jan-2020,11-Aug-2021,11:30:03
"CIPLA LT",R30,66232,"ORS PROLYTE LIQ (ORANGE )",200ML,08/22,CPO210302,22.4,29.4,5,3,0,5.00,28-Jan-2020,11-Aug-2021,11:30:03
"SUNWAY (",00,680194,"TRAVOSUN T EYE DROP",2.5ML,04/23,TT2101,202.86,284,0,0,14,12.00,28-Jan-2020,11-Aug-2021,11:30:03
"SUNWAY (",00,680050,"TRAVOSUN  EYE DROP",3ML,04/23,TV2102,140.36,196.5,0,0,0,12.00,28-Jan-2020,11-Aug-2021,11:30:03
MECONUS,00,180104,"BERMOIS MOIST. LOTION",100ML,12/22,SBM-03,238,350,0,0,17,18.00,29-Jan-2020,11-Aug-2021,11:30:03
"SANOFI I",SF6,990677,"COQ FORTE TAB",10`S,02/23,1221001,547.12,807,0,0,159,18.00,29-Jan-2020,11-Aug-2021,11:30:03
"AJANTA P",AJ10,131803,"BILANTA SYP",60ML,06/21,SP00120A,0,0,0,0,0,12.00,29-Jan-2020,11-Aug-2021,11:30:03
LUPIN,L6,85042,"NOVEGROW 10 60ML",60ML,11/22,NGP20001,847.46,1250,0,0,9,18.00,29-Jan-2020,11-Aug-2021,11:30:03
LUPIN,L6,86101,"NOVEGROW 5 60ML",60ML,05/23,NGW21001,818.98,1208,0,0,29,18.00,29-Jan-2020,11-Aug-2021,11:30:03
JAGSONAP,00,449,"UTERONE 50 INJ",1ML,11/20,JL8601,47.5,66.5,5,2,0,12.00,29-Jan-2020,11-Aug-2021,11:30:03
SENECHIO,00,09383,CALLITHRIX,30`S,02/23,DTF-20078,620.31,899,0,0,373,18.00,29-Jan-2020,11-Aug-2021,11:30:03
LUPIN,L19,86110,"GLADOR M 3 FORTE",15`S,02/23,LGA1001,146.39,204.95,0,0,20,12.00,29-Jan-2020,11-Aug-2021,11:30:03
LUPIN,L19,86111,"GLADOR M 4 FORTE",15`S,04/22,LGB0003,133.86,187.4,0,0,0,12.00,29-Jan-2020,11-Aug-2021,11:30:03
"CIPLA LT",R25,6674895,"ATORLIP GOLD 10 CAP",10`S,09/22,21S2GCA336,33.44,46.81,0,0,28,12.00,29-Jan-2020,11-Aug-2021,11:30:03
"CIPLA LT",R25,6674885,"ATORLIP GOLD 20 CAP",10`S,11/21,20S2GCA018,42.16,59.02,0,0,0,12.00,29-Jan-2020,11-Aug-2021,11:30:03
"CIPLA LT",R9,6674865,"EXCELA  MAX 500 GM",500GM,01/22,L0212,623.73,920,0,0,13,18.00,29-Jan-2020,11-Aug-2021,11:30:03
"RPG LIFE",RL,540110,"DASLIN -CD+ SYP",100ML,05/22,DR1904,89.29,125,5,1,36,12.00,29-Jan-2020,11-Aug-2021,11:30:03
"RPG LIFE",RL,54101,"MINILACTONE TAB",10`S,06/22,10M20004,26.07,36.5,0,0,0,12.00,29-Jan-2020,11-Aug-2021,11:30:03
ABBOTT,N2,8745655,"VALANCE SOLU.500 (200ML)",200ML,04/23,VCA21005,474.92,664.89,0,0,16,12.00,29-Jan-2020,11-Aug-2021,11:30:03
ABBOTT,N20,87458,"AQUAVIRON CAP",10`S,09/22,STG0006,125.71,176,0,0,36,12.00,29-Jan-2020,11-Aug-2021,11:30:03
ABBOTT,AB13,1284756,"CREMAPEG 200ML",200ML,04/22,A20017MA,199.29,279,0,0,32,12.00,29-Jan-2020,11-Aug-2021,11:30:03
FOREGEN,00,898828,"BIGLAC SUSPENSION",5ML,09/21,CT03919,26.79,37.5,0,0,0,12.00,30-Jan-2020,11-Aug-2021,11:30:03
FOREGEN,00,898253,"BIGRISE DROPS 400IU",30ML,10/21,GL90515,53.21,74.5,0,0,7,12.00,30-Jan-2020,11-Aug-2021,11:30:03
FOREGEN,00,898254,"BIGRISE DROPS 800IU",15ML,04/21,GL90516,53.57,75,0,0,0,12.00,30-Jan-2020,11-Aug-2021,11:30:03
ZYDUS,Z1,25043,"DEPIN RETARD TAB",15`S,03/23,I101820,33.32,46.65,0,0,44,12.00,30-Jan-2020,11-Aug-2021,11:30:03
"LINUX LA",00,54423,"NEULORA 1MG TAB",10`S,04/23,01TNR017,17.32,23.1,0,0,0,12.00,30-Jan-2020,11-Aug-2021,11:30:03
"LINUX LA",00,54424,"NEULORA 2MG TAB",10`S,02/23,01TNT020,21,28,0,0,30,12.00,30-Jan-2020,11-Aug-2021,11:30:03
"LINUX LA",00,54433,"PREGALIFT-ER 50MG TAB",10`S,08/21,17TPE025,49.29,69,0,0,0,12.00,30-Jan-2020,11-Aug-2021,11:30:03
"LINUX LA",00,54434,"PREGALIFT-ER 75MG TAB",10`S,10/21,17TPR021,77.79,108.9,0,0,10,12.00,30-Jan-2020,11-Aug-2021,11:30:03
"LINUX LA",00,54435,"PREGALIFT PLUS TAB",10`S,01/23,PRGP21003,135.71,190,0,0,0,12.00,30-Jan-2020,11-Aug-2021,11:30:03
ZYDUS,Z8,25260,"SOLECROSS LOTION",50GM,11/21,WEV745,216.06,318.7,10,1,29,18.00,30-Jan-2020,11-Aug-2021,11:30:03
CROSLAND,C15,141501,"VOLINI GEL",10GM,09/22,AB98604,24.29,34,8,1,83,12.00,30-Jan-2020,11-Aug-2021,11:30:03
STANWELL,00,156011,"LIVFUN CAP (15`S)",15`S,10/22,FP-1330,236.61,349,0,0,44,18.00,30-Jan-2020,11-Aug-2021,11:30:03
ALEMBIC,00,11091,"TACKEL 90MG TAB",14`S,12/22,DRA01078B,240,336,0,0,85,12.00,30-Jan-2020,11-Aug-2021,11:30:03
"INTAS PH",I20,324112,"FE-PLUS (NEW ) 10S",1X10,08/22,22TFE007,101.69,150,0,0,17,18.00,30-Jan-2020,11-Aug-2021,11:30:03
"GROUP PH",00,1661,"CASTUS DENTURE BRUSH",1`S,,57819090201,67.12,99,0,0,8,18.00,30-Jan-2020,11-Aug-2021,11:30:03
"GROUP PH",00,1662,"CASTUS INTERADENTAL  BRUSH",1`S,,57820020401,94.24,139,11,1,3,18.00,30-Jan-2020,11-Aug-2021,11:30:03
"GROUP PH",00,1663,"CASTUS ORTHODONTIC  BRUSH",1`S,05/25,57820020401,50.85,75,11,1,4,18.00,30-Jan-2020,11-Aug-2021,11:30:03
"ALKEM LA",K22,1374856,"TSART AM  TAB(15`S)",15`S,03/23,21441036,157.14,220,0,0,0,12.00,31-Jan-2020,11-Aug-2021,11:30:03
"RX SOLUT",00,108812,"VGMET 50/1000",10`S,04/23,PNT4006A,75,105,0,0,171,12.00,31-Jan-2020,11-Aug-2021,11:30:03
"RX SOLUT",00,108813,"VGMET 50/500",10`S,11/22,PNT3072B,67.86,95,0,0,62,12.00,31-Jan-2020,11-Aug-2021,11:30:03
"RX SOLUT",00,108814,"CALCIZA CORAL",15TAB,11/22,APT02297,91.53,135,0,0,34,18.00,31-Jan-2020,11-Aug-2021,11:30:03
"INTAS PH",I12,32215,"PREVA GOLD 10MG (NEW)",10`S,04/23,VZAA25,97.14,136,0,0,114,12.00,31-Jan-2020,11-Aug-2021,11:30:03
DR.REDDY,WK8,605143,"NADOXIN-C CREAM",10GM,02/23,D210166,98.93,138.5,11,1,51,12.00,31-Jan-2020,11-Aug-2021,11:30:03
DR.REDDY,WK8,605151,"NADOXIN-A GEL",15GM,05/23,58ONA003,241.61,338.25,0,0,7,12.00,31-Jan-2020,11-Aug-2021,11:30:03
"AJANTA P",AJ13,0784590,"BILANIX ORAL SOLUTION 2.5MG",60ML,06/21,SP00120A,77.17,108,0,0,0,12.00,31-Jan-2020,11-Aug-2021,11:30:03
WINTHROP,WM2,77140,"MEDERMA GEL",10GM,04/24,211381,323.18,450,0,0,236,18.00,31-Jan-2020,11-Aug-2021,11:30:03
WINTHROP,WM2,77141,"MEDERMA GEL",20GM,04/24,211301,592.5,825,0,0,138,18.00,31-Jan-2020,11-Aug-2021,11:30:03
WINTHROP,WM2,77142,"MEDERMA ADVANCED PLUS SCAR GEL",10GM,01/24,210362,348.32,485,0,0,129,18.00,31-Jan-2020,11-Aug-2021,11:30:03
WINTHROP,WM2,77143,"MEDERMA STRETCH MARKS CREAM",50GM,06/24,211821,717.47,999,0,0,21,18.00,31-Jan-2020,11-Aug-2021,11:30:03
WINTHROP,WM2,77144,"MEDERMA STRETCH MARKS CREAM",25GM,04/24,211211,395,550,0,0,28,18.00,31-Jan-2020,11-Aug-2021,11:30:03
ADONIS,00,52671,"ADOCLEAR HQ CREAM 50ML",50ML,05/24,SCE210288,2028.58,2992,0,0,28,18.00,31-Jan-2020,11-Aug-2021,11:30:03
WINTHROP,WM2,77146,"MEDERMA ADVANCED PLUS SCRA GEL(CHOTA PACK)",5GM,03/24,211182,175.96,245,0,0,169,18.00,31-Jan-2020,11-Aug-2021,11:30:03
MEDICOM,00,9855,"EVOLVE CYCLO MNP E/D",5ML,12/21,CED05-005A,1142.85,1600,0,0,15,12.00,31-Jan-2020,11-Aug-2021,11:30:03
"AJANTA P",AJ11,0784565,"METXL 3D 25/6.25MG",10`S,05/23,CT0371F,85,119,0,0,17,12.00,31-Jan-2020,11-Aug-2021,11:30:03
"TALENT I",00,170191,"RESQUE 4",10`S,05/22,TUOT-0228,56.17,74.9,0,0,19,12.00,31-Jan-2020,11-Aug-2021,11:30:03
TORRENT,TP1,71187,"ARIP MT 2 TAB",15`S,10/22,2KP4G001,53.57,75,0,0,33,12.00,31-Jan-2020,11-Aug-2021,11:30:03
ERIS,ER5,65510,"REDRIM PLUS CAP",10`S,09/22,GRD21003,115.25,170,0,0,4,18.00,31-Jan-2020,11-Aug-2021,11:30:03
TORRENT,TP13,71292,"IZRA 20 TAB",15`S,01/23,2F24H001,52.29,73.2,0,0,28,12.00,31-Jan-2020,11-Aug-2021,11:30:03
TORRENT,TP13,71295,"IZRA 40 TAB",15`S,06/22,2F25G031,92.18,129.05,0,0,19,12.00,31-Jan-2020,11-Aug-2021,11:30:03
ZUVENTUS,ZU1,8312,"URSOMAX-450 SR TAB",10`S,10/21,Z05DM19001,304.76,400,0,0,0,5.00,31-Jan-2020,11-Aug-2021,11:30:03
TORRENT,UN6,71296,"CLODREL PLUS TAB",15`S,09/22,2X83H033,57.75,80.85,0,0,9,12.00,31-Jan-2020,11-Aug-2021,11:30:03
WINTHROP,WM2,77148,"JUNGLE FORM.H.LICE LOTION",25ML,01/24,IN210321,53.86,75,11,1,27,18.00,31-Jan-2020,11-Aug-2021,11:30:03
TORRENT,UN6,71297,"PREGABA M SR 75 TAB",15`S,11/22,RF5620001B,170.64,238.9,0,0,0,12.00,31-Jan-2020,11-Aug-2021,11:30:03
WINTHROP,WM2,77152,"JUNGLE FORM.H.LIC SHAMPOO",25ML,02/24,IN210611,53.86,75,11,1,41,18.00,31-Jan-2020,11-Aug-2021,11:30:03
TORRENT,UN6,71299,"UNICARBAZAN FORTE",10`S,11/23,BK0220003,23.93,33.5,0,0,18,12.00,31-Jan-2020,11-Aug-2021,11:30:03
"CADILA P",CB,04298,"TRIOFLAM 0.10% GEL",50GM,10/21,19011,70.71,99,0,0,188,12.00,31-Jan-2020,11-Aug-2021,11:30:03
"FDC LIMI",F4,42180,"ZATHRIN- XL 200 REDIMIX 30ML",30ML,10/22,081E013,68.39,95.75,9,1,16,12.00,31-Jan-2020,11-Aug-2021,11:30:03
"FDC LIMI",F3,42511,"ZOCON 150 (3 TAB)",3`S,03/24,071D060,28.41,39.78,0,0,570,12.00,31-Jan-2020,11-Aug-2021,11:30:03
LUPIN,L6,857495,"VILNIP M 50/1000MG",15`S,11/22,DVM067,107.79,150.9,0,0,21,12.00,31-Jan-2020,11-Aug-2021,11:30:03
"LA RENON",LA8,2215802,"JOSEIZ 50MG",,,,0,0,0,0,0,12.00,31-Jan-2020,11-Aug-2021,11:30:03
"LA RENON",LA8,222158,"JOSEIZ 100MG",,,,0,0,0,0,0,12.00,31-Jan-2020,11-Aug-2021,11:30:03
LUPIN,L11,857897,"VERIFICA M (50MG+850MG)",15`S,06/22,CVM013,107.14,150,0,0,27,12.00,31-Jan-2020,11-Aug-2021,11:30:03
"LA RENON",LA8,22146,"LEPTOMATE 25MG",10`S,11/22,PKNCW24,27.14,38,0,0,9,12.00,31-Jan-2020,11-Aug-2021,11:30:03
"LA RENON",LA8,22148,"LEPTOMATE 50MG",10`S,09/22,PKNCX14,52.14,73,0,0,10,12.00,31-Jan-2020,11-Aug-2021,11:30:03
LUPIN,L8,8574666,"ULYSES SR 450MG TAB",10`S,11/21,S1997402L,289.52,380,0,0,10,5.00,31-Jan-2020,11-Aug-2021,11:30:03
"LA RENON",LA8,22149,"LEPTOMATE 100MG",10`S,08/20,PKNCY03,101.43,142,0,0,0,12.00,31-Jan-2020,11-Aug-2021,11:30:03
"LA RENON",LA8,2271,"LAREGAB 100MG",10`S,04/22,C2932004,47.86,67,0,0,15,12.00,31-Jan-2020,11-Aug-2021,11:30:03
"LA RENON",LA8,22262,TOLMOVE,10`S,07/22,PKNDH34,64.29,90,0,0,21,12.00,31-Jan-2020,11-Aug-2021,11:30:03
LUPIN,L11,857496,"GLUCONORM G PLUS 2 (15TAB)",15`S,02/23,M210317,132.43,185.4,0,0,22,12.00,31-Jan-2020,11-Aug-2021,11:30:03
"LA RENON",LA8,22407,"PIRAHENZ TAB",10`S,09/21,T3111902,117.86,165,0,0,0,12.00,31-Jan-2020,11-Aug-2021,11:30:03
"LA RENON",LA8,0508,".ABOROS 20MG TAB",,,,0,0,0,0,0,12.00,31-Jan-2020,11-Aug-2021,11:30:03
LUPIN,L9,857465,"NEBISTAR -H (15 TAB)",15`S,02/23,U100754,159.54,223.35,0,0,41,12.00,31-Jan-2020,11-Aug-2021,11:30:03
TRUMEDA,00,1004,"MEDOXIB TAB",10`S,12/22,ST-8780,82.14,115,0,0,22,12.00,31-Jan-2020,11-Aug-2021,11:30:03
LUPIN,L11,857499,"GLUCONORM G PLUS 3 (15TAB)",15`S,03/23,M210559,129.15,180.8,0,0,12,12.00,31-Jan-2020,11-Aug-2021,11:30:03
TRUMEDA,00,100319,"MEDOXIB- MR TAB",10`S,11/22,ST-8531,153.57,215,0,0,28,12.00,31-Jan-2020,11-Aug-2021,11:30:03
TRUMEDA,00,100321,"TRUPAIN- TH4 TAB",10`S,11/21,GT4970C,132.14,185,0,0,20,12.00,31-Jan-2020,11-Aug-2021,11:30:03
TRUMEDA,00,100322,"TM-DSR CAP",10`S,11/21,RMC-021,82.14,115,10,1,35,12.00,31-Jan-2020,11-Aug-2021,11:30:03
TRUMEDA,00,100323,"TIXIB SYP",100ML,12/21,AL2001421,65.71,92,0,0,7,12.00,31-Jan-2020,11-Aug-2021,11:30:03
TRUMEDA,00,100324,"TIXIB- EX SYP",100ML,12/21,JL-20125,60,84,0,0,17,12.00,31-Jan-2020,11-Aug-2021,11:30:03
TRUMEDA,00,100325,"MEDCLAVE- 625 TAB",10`S,12/22,BT1044J,142.86,200,0,0,32,12.00,31-Jan-2020,11-Aug-2021,11:30:03
TRUMEDA,00,100326,"MEDCLAVE DRY SYP",30ML,05/21,BD0275D,42.48,59.47,0,0,0,12.00,31-Jan-2020,11-Aug-2021,11:30:03
TRUMEDA,00,100327,"MEDCLAVE DS DRY SYP",30ML,06/22,BD0363F,106.43,149,0,0,18,12.00,31-Jan-2020,11-Aug-2021,11:30:03
TRUMEDA,00,100328,"RALLYCAL TAB",10`S,03/23,RHMT-002,84.29,118,10,1,0,12.00,31-Jan-2020,11-Aug-2021,11:30:03
TRUMEDA,00,100329,"RALLYCAL D3 CAP",4`S,11/21,DSG-867,85.71,120,10,1,14,12.00,31-Jan-2020,11-Aug-2021,11:30:03
TRUMEDA,00,100330,"ROVASYS SACHET",12.5GM,04/21,MS-191145,65.08,96,0,0,0,18.00,31-Jan-2020,11-Aug-2021,11:30:03
